chroma_stft,spec_contrast,tonnetz,spectral_bandwidth,zero_crossing_rate,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,id
0.56749713,15.856114960450077,0.0197094069154763,2453.515053115938,0.4494581035539216,7889.174517463235,-309.86047,-33.898384,-38.541527,15.743272,-10.612663,32.423462,-22.595272,11.607484,-12.469819,11.190452,-8.151827,24.609968,-15.48114,9.544732,-5.297809,6.236487,-8.634598,15.441491,-17.701101,7.834477,-4.0793066,14.4912,-1.4100106,0.18845476,-9.114043,2.7166693,-5.235029,11.516846,-4.20455,4.7818065,-6.731587,5.5660667,-3.2354453,5.9126983,-3.4176846,1.9589666,-2.332929,4.2626867,-1.7256002,4.4836736,id22062025005045
0.5753142,15.361605291058002,0.0189882151523064,2487.906590456069,0.4138164668120155,7791.013353924419,-248.73987,-27.312727,-45.79397,15.655136,-13.066914,27.148975,-15.220209,4.679187,-16.671978,13.280649,-3.9774492,15.438409,-14.485188,13.291671,-6.689907,11.0182085,-6.3233128,15.428818,-18.292028,10.8222885,-5.170767,6.1267467,1.5061146,2.7649636,-8.279236,8.095026,-7.5094104,6.4346614,-4.3855143,2.3748403,-4.935531,4.0532246,0.33985233,2.3714945,-3.5783718,0.56341,-2.6492054,3.1673224,-2.6329062,0.68380207,id22062025005046
0.56042963,15.947955569812992,0.014770892199977846,2434.09331338447,0.44868396577380953,7843.0078125,-311.38843,-37.01163,-41.31393,13.717174,-12.281126,33.51546,-22.05488,13.242893,-10.9986315,13.216659,-4.9440703,28.451109,-12.862164,12.521504,-2.3045626,6.986558,-8.047577,16.011549,-16.877079,8.046104,-3.7590692,15.244991,-1.754949,0.05704156,-7.9452033,3.2099717,-6.396975,10.987141,-4.0083804,5.123655,-6.6687717,4.9522977,-3.4654186,5.6527605,-3.5217075,0.521971,-3.3503022,4.8285427,-1.9130629,4.858213,id22062025005047
0.5505254,15.306187836305572,0.01884935328539077,2438.232925675768,0.4218243293042453,7816.959021226415,-262.94403,-39.417213,-51.486633,14.30238,-13.529787,27.398846,-14.578575,6.7125616,-13.977421,14.921648,-0.87863874,18.25527,-13.638173,12.308471,-7.941681,11.386671,-6.042216,14.689764,-19.129568,10.973088,-4.87148,4.908434,0.73285335,3.5095081,-6.8681507,9.344229,-7.4157324,6.16471,-5.0374703,2.3046446,-4.763139,4.02947,0.49983913,2.4097807,-2.9245672,1.5858333,-2.3027375,2.378394,-2.8292663,0.6350894,id22062025005048
0.5579853,15.713938198087776,0.013602839637866477,2434.545635924227,0.4497117262620192,7841.812838040865,-308.3838,-37.272804,-42.28743,13.09471,-12.256219,32.485207,-22.08417,13.152557,-11.188186,12.77889,-4.665288,26.587894,-12.950921,12.474433,-3.2350798,6.3599186,-7.7900805,15.376871,-17.222288,9.439785,-2.4832113,14.84255,-1.0924035,0.7835184,-7.313467,3.4137094,-5.733421,10.712465,-4.1628933,5.94441,-5.4935937,5.176158,-2.8985174,5.0545025,-3.6587229,1.0838821,-2.1006873,4.373962,-2.309148,5.147149,id22062025005049
0.57761544,15.352000725475536,0.01603277661110634,2470.605717907079,0.40847203351449274,7708.574643342391,-247.27956,-27.455149,-47.315163,16.2733,-14.111904,26.76077,-13.066816,7.2781653,-14.12974,15.274014,-3.62865,15.469256,-13.202246,12.639715,-8.658715,8.430699,-6.181854,17.12598,-17.7017,10.12382,-4.6712804,6.2687583,1.49982,3.8343148,-7.0886374,7.447991,-8.165974,4.5868683,-5.765778,2.4511154,-4.402225,3.560331,-0.20212243,2.6982741,-3.3432012,0.90896726,-2.489996,3.171905,-2.8901293,0.2121476,id22062025005050
0.57239425,15.716032571097449,0.019426829959188017,2448.333527622815,0.44706685564159293,7840.753767975663,-307.53305,-34.39288,-40.93321,13.832351,-11.8257675,31.998417,-22.78193,12.157328,-11.088727,13.498994,-5.34447,26.177322,-13.164629,12.484451,-3.9672928,5.1019416,-9.147837,15.854129,-16.06099,8.47742,-3.8773842,14.710896,-0.31999052,0.8308488,-7.5871897,2.6422625,-6.5323296,10.889529,-4.9178905,4.9626784,-6.3832626,4.570285,-4.5966253,5.091655,-4.014773,0.59042454,-2.376096,5.1717668,-1.4694011,5.388366,id22062025005051
0.56213945,16.11616355710952,0.02158972807739065,2438.8166305833906,0.4513604192450495,7905.030747215346,-311.87756,-38.304375,-41.354767,14.0658,-11.941438,32.66167,-22.114044,12.398284,-10.86734,13.351292,-4.321962,27.988338,-13.919446,11.922246,-3.4210756,6.324605,-9.160678,14.703338,-17.805359,7.9820824,-5.243277,15.258355,-0.5266204,0.31200117,-8.983209,2.0632153,-5.222139,11.292744,-3.4216,5.732079,-6.4468174,4.681626,-3.4356408,4.826914,-3.479716,2.0713875,-1.4696378,4.185267,-2.8061647,4.8593893,id22062025005053
0.53629297,15.515871732202287,0.014594674192426013,2440.0090509785873,0.4186296559343434,7820.685369318182,-263.87775,-41.599445,-51.73624,16.600485,-9.697505,30.010725,-12.516147,6.387062,-14.549969,16.013445,0.8703248,18.466864,-14.202541,11.586686,-7.721954,11.1572275,-4.7323685,16.56877,-19.315199,10.959266,-4.795604,5.3446317,2.831903,5.1782093,-6.5422554,9.4799185,-6.079129,7.2459183,-3.2542233,3.4904478,-4.3049374,5.6379232,0.32204422,3.359972,-2.8118804,1.8182461,-2.7128656,3.1152284,-1.891157,0.75150335,id22062025005054
0.57920706,15.778575786490679,0.021152547069057018,2432.3187609801175,0.44014798677884615,7754.437725360577,-304.95593,-33.222363,-41.34653,14.639989,-14.572082,31.962961,-22.01137,13.377884,-10.712974,14.481983,-5.2247424,27.07201,-11.288112,13.721808,-2.4513955,6.479989,-8.188127,15.729995,-16.882368,7.988816,-4.712271,15.40865,-0.025532575,2.315782,-8.15469,3.9746566,-5.7624364,10.369171,-3.4075105,6.8354235,-5.202761,6.797707,-3.867219,5.050255,-3.7394195,1.2553918,-3.551688,4.609989,-1.924931,5.2940855,id22062025005055
0.5370941,15.330066485018529,0.010367270399173175,2453.773196505014,0.4175502232142857,7761.95068359375,-257.4776,-33.35545,-48.25013,17.784374,-10.775582,29.483088,-13.893577,5.892118,-15.411577,13.799637,-2.410341,16.434048,-13.748825,12.292329,-8.699178,9.935639,-6.3276153,15.778085,-19.04009,10.942597,-4.226393,4.4473014,1.5510112,3.9634206,-7.5011544,10.725144,-6.163609,8.144612,-2.4957135,3.5581844,-4.6638417,4.0466204,-0.47715303,2.793143,-2.203377,1.4396714,-2.3129141,2.7306368,-2.1076577,1.5940734,id22062025005056
0.5793598,15.842649979663646,0.017447785846745487,2439.6425188790718,0.44458240327380955,7781.89453125,-306.66788,-32.775402,-38.775295,16.74692,-11.768487,32.189545,-23.65908,12.261813,-10.939425,13.881687,-5.922185,25.70377,-13.148438,12.494807,-2.095434,7.1960025,-6.820636,16.061033,-16.65748,8.651718,-2.9658387,16.395414,-1.3743252,1.5352644,-7.03215,4.654915,-5.9279633,11.060712,-3.6659203,6.2226753,-5.2573996,7.447991,-2.9872055,5.657243,-3.359253,0.5784261,-3.123938,4.39999,-3.3887784,3.970505,id22062025005057
0.5594214,15.49656775530362,0.014140808197827695,2439.736710287311,0.42161966026376146,7817.935600630734,-262.48468,-39.29409,-50.41597,16.773853,-10.42712,29.930254,-14.563269,5.4384985,-15.890285,14.126454,-2.4155526,16.978401,-13.385633,12.700262,-8.891685,11.366957,-4.349705,15.74406,-18.88622,11.0906,-4.4070244,6.867272,4.457488,5.600709,-6.462785,10.666079,-5.895949,7.9556313,-2.5310926,3.7494693,-5.2297416,4.0304613,-0.5076048,1.8540298,-3.5144722,1.2690645,-2.804105,2.3860908,-2.5180182,1.4236484,id22062025005058
0.5695795,15.781894871139194,0.008400898055683557,2427.9161171315595,0.4472303882087629,7816.330742590206,-307.71646,-36.748234,-41.522793,15.688519,-12.417182,32.644146,-22.650015,11.622079,-11.471306,13.255141,-5.5066476,27.059668,-11.056453,13.658573,-2.1713202,7.0842566,-7.76455,16.612968,-17.424444,7.5629582,-3.950839,16.205961,-0.9335317,1.3161516,-7.9853897,3.592167,-6.1526623,10.237764,-2.7174647,7.2421694,-4.6396976,6.4713583,-2.7998135,6.4437337,-4.1524186,0.6430458,-2.9248164,5.073729,-2.1872644,5.4251733,id22062025005059
0.5445973,15.434654310422479,0.01564314485876615,2455.5466366184987,0.4216711956521739,7812.24609375,-258.21027,-36.019672,-48.903885,16.37431,-10.736817,29.693085,-13.806058,6.291535,-14.635746,15.032064,-0.7916737,17.992165,-13.053275,12.62542,-8.652242,10.481684,-6.089825,15.984019,-19.643682,9.882877,-4.9392924,4.860512,1.9835656,3.538854,-6.9329753,10.454183,-6.194025,7.9680696,-2.8147142,2.7514923,-4.5897636,4.9092402,-0.5461516,1.5040444,-3.6776602,1.2058524,-2.5836565,3.2067542,-2.246855,1.6927044,id22062025005060
0.59132266,15.8512884194504,0.020986267420269995,2460.4649052127133,0.4412418287627551,7778.759765625,-302.96936,-28.490715,-37.700146,17.220964,-11.450701,33.40792,-23.797377,9.492059,-14.767166,10.001195,-8.604424,24.240551,-14.44711,13.221233,-2.2184846,7.5263076,-5.583694,18.994558,-15.013533,9.31597,-3.6385977,16.591127,0.14573394,1.87895,-7.7330484,4.0918307,-6.05835,11.437418,-4.482924,5.4471784,-6.7779036,4.7193966,-3.7775638,4.775803,-5.156577,0.21844739,-4.4050374,4.045488,-1.6506712,6.4591293,id22062025005061
0.5344577,15.61654635005528,0.012931777918330212,2454.3208386737256,0.4262838924632353,7860.885799632353,-258.9167,-38.315014,-51.222652,14.312992,-12.763262,27.869322,-13.078021,6.6249485,-14.710197,16.62733,0.14867744,18.629904,-13.630207,13.2199135,-7.9752946,10.432043,-6.6313567,14.902772,-19.863045,11.635349,-4.094045,5.9058347,2.5926933,2.9099271,-7.7938743,10.333162,-5.807784,6.9915295,-2.8204067,4.2568283,-3.7529423,4.9048376,0.7506089,3.3760436,-2.1249874,1.5377603,-3.219379,1.9597689,-3.011132,1.3706818,id22062025005062
0.5875459,15.730499719061411,0.012931763453570196,2448.914824056759,0.4454689396237864,7798.364494842233,-307.39542,-32.147266,-38.631107,16.814745,-11.6457815,33.027157,-23.299366,11.217926,-12.203218,13.158605,-5.9443197,27.993856,-11.159956,14.293324,-2.972815,6.454236,-7.221635,16.477346,-16.501984,7.476865,-4.8868585,15.285985,-0.5099609,1.1609032,-7.409507,4.881015,-4.7666097,11.693286,-3.601237,6.6008916,-4.561687,5.768447,-3.5428615,5.4566364,-4.0073695,-0.018872859,-3.5166264,4.8613057,-2.193425,5.172573,id22062025005063
0.5606439,15.652342178710608,0.00900122192912081,2448.7555451709736,0.4225938585069444,7857.2265625,-264.7413,-41.84798,-51.525845,15.785363,-10.03893,29.849655,-13.912744,5.3866916,-14.2107,15.855232,-0.28697884,17.862234,-14.410829,12.191715,-8.180415,12.0627,-4.285313,16.48145,-18.405006,10.577933,-4.218775,5.7149262,2.420526,4.3592114,-7.327715,9.815568,-6.625815,8.529332,-2.0187006,3.9305165,-4.650427,4.751673,-0.42008206,3.2745316,-2.9399612,1.2076035,-2.4358318,3.7935445,-2.1782796,1.8140535,id22062025005064
0.5988745,15.853395660592621,0.025240357966831287,2434.16071067007,0.4461328125,7794.5888671875,-306.62952,-34.08158,-39.91916,16.449493,-11.854361,33.46404,-22.001001,13.396969,-10.599593,14.565024,-5.2067475,26.693134,-12.772824,12.453429,-2.702383,6.6979933,-8.193877,15.844619,-16.109516,8.38221,-3.6536934,15.848641,-0.91702837,1.5748671,-7.800018,3.2889805,-6.325271,10.735564,-3.4560406,5.90138,-6.269768,5.587898,-2.8547814,4.839547,-4.2416267,0.7889921,-3.216473,5.343881,-1.5896946,5.7229114,id22062025005065
0.5506301,15.643951606909924,0.019079216961863932,2455.0237781619503,0.42862802181603776,7861.244288030661,-262.10526,-41.050533,-51.428925,14.406571,-11.609797,28.254295,-13.049693,7.309155,-13.498336,16.900925,-0.06175679,19.423384,-13.180774,12.667599,-8.329864,11.273134,-4.482939,15.837226,-18.976997,10.970913,-4.0632033,6.1487956,2.47788,4.555392,-5.5823255,11.482989,-5.842347,7.7513847,-2.1445243,3.9887214,-4.125256,3.8702168,-0.08157496,2.4121192,-3.602531,0.98761743,-3.802636,2.22792,-2.9692786,2.2736986,id22062025005066
0.57167107,15.65818916923027,0.019860817004368297,2425.503640008621,0.45094155365566035,7810.4584316037735,-311.35657,-36.543148,-39.984753,17.306593,-10.995684,34.179466,-20.909079,13.023796,-10.590915,14.532954,-4.6077614,28.403751,-11.254907,12.647648,-2.3696094,7.078431,-7.842854,15.501326,-17.142036,7.5060315,-4.9796953,15.860974,-0.33238146,1.8691859,-6.9793873,3.6130652,-7.084716,10.614221,-3.1523116,6.5997214,-5.3775406,4.591931,-3.6713188,4.715284,-4.213096,1.4458543,-3.0525706,5.3150163,-1.587472,5.2941804,id22062025005067
0.5546949,15.508986529155003,0.012939970573665156,2436.8977454411443,0.4230158025568182,7768.788174715909,-260.18683,-39.189144,-50.401295,17.335976,-10.492926,28.845928,-14.546555,6.8521595,-14.071771,16.180862,0.16041288,17.778496,-13.058512,11.470989,-8.574194,9.404548,-6.1809735,15.923474,-18.540522,10.467112,-5.1084757,5.541406,2.2017071,4.5933933,-6.067672,9.990118,-6.560659,7.244759,-2.868978,3.143992,-3.7725134,5.073145,-0.27405658,2.823219,-3.108639,1.064468,-2.4340837,2.603749,-2.7116714,1.971529,id22062025005068
0.5795917,15.884447975002765,0.012507827182790114,2434.0628140682406,0.44873976934523807,7817.98828125,-309.3458,-36.043823,-39.85927,16.22594,-11.557607,33.702003,-21.646656,13.288054,-10.628859,14.444327,-4.6456585,28.892908,-10.342632,14.607461,-2.5327241,5.859861,-8.376918,15.268545,-17.479612,8.891543,-3.339458,16.84961,0.29219955,2.541997,-8.018239,3.3395784,-7.2831874,10.716309,-3.9154887,6.371995,-4.745149,5.9391346,-2.9276412,5.014608,-4.207244,0.73991203,-2.302192,5.32972,-2.358401,4.921707,id22062025005069
0.5389446,16.035971010222287,0.007232798412442651,2406.414488610449,0.4161811440677966,7552.679753707627,-310.8125,-33.459137,-51.22357,17.36604,-11.586799,30.349558,-23.021173,13.241332,-8.347285,12.378693,-4.18896,28.55338,-12.1723385,13.781297,-4.435766,8.851838,-6.463614,13.310404,-13.433582,10.474571,-4.955756,16.67565,-2.221362,3.772334,-5.561508,7.4091206,-4.556091,7.070409,-6.658889,5.5769997,-4.506264,7.5748386,-3.2372754,2.5956743,-3.7686422,2.6615996,-2.2190974,2.6881144,-3.9062243,3.3504877,id20052025002023
0.54973185,15.987581529545903,0.008322074870580795,2393.6527256765817,0.41907149754213485,7572.429116924157,-313.37534,-35.67051,-51.315605,18.700935,-11.18201,29.692476,-23.72704,11.41545,-9.433194,11.635754,-3.813386,28.972054,-12.483564,12.588711,-6.048606,8.768593,-6.4006305,11.677685,-15.223778,9.521405,-5.4560137,15.828406,-3.9240384,3.0137494,-5.630343,6.920058,-5.70924,6.4980536,-6.433466,5.8494434,-4.705677,8.063529,-2.2388322,1.5707439,-3.4960892,1.8138777,-1.8802353,4.192258,-2.7355258,3.864861,id20052025002024
0.54467845,15.951910110364013,0.0026253418427597086,2404.224123970041,0.41890602550287354,7565.084523168103,-310.35544,-33.43486,-51.085365,18.218386,-11.516961,30.353891,-22.618544,14.268304,-8.862426,11.8080635,-5.038827,28.209597,-11.434375,13.746944,-5.167175,8.286454,-6.9444413,12.664205,-14.749559,9.357872,-5.035524,16.814987,-3.0869443,4.0863123,-4.645039,7.1910725,-4.2388763,7.0028715,-5.970103,6.4815364,-4.004241,8.265735,-1.8427693,1.9585072,-3.558988,2.5400324,-1.3187633,3.6604133,-3.231965,3.5576699,id20052025002025
0.5524249,16.021953997723188,0.004578644238900157,2412.8994563241995,0.41984974254261365,7594.858620383523,-312.968,-33.106426,-50.23246,18.032907,-10.941074,30.471785,-23.725544,11.546403,-9.645383,11.510048,-5.515218,27.377525,-13.075177,14.005446,-4.2067084,9.360303,-6.8232207,13.135151,-13.884904,10.357047,-4.8883944,16.888264,-2.3301506,4.2222505,-5.291596,7.0144057,-4.7820725,6.17113,-6.557523,5.915601,-3.9598107,7.564507,-3.075878,1.9842502,-2.5300102,2.560982,-1.4769807,3.1893866,-3.7138643,3.2437174,id20052025002026
0.5554743,16.012002743401442,0.008767387760514818,2405.840167767582,0.41540390186095505,7556.702620259832,-312.48715,-34.36236,-52.34137,17.388815,-11.185682,30.561546,-22.86692,13.247799,-8.956554,11.654901,-4.797734,28.40416,-12.510167,12.54055,-4.822945,9.700417,-6.2233763,13.092474,-13.997825,9.333885,-6.263299,16.454031,-3.2624483,3.897989,-5.082523,7.089223,-4.9215198,6.8644953,-5.7652264,5.699744,-3.6101294,8.517493,-2.226015,1.5979204,-3.0767374,2.088729,-1.5450484,3.7776105,-3.364484,3.9304452,id20052025002027
0.56200254,15.896539361776995,0.005837620031083987,2404.0095750264113,0.41757254464285715,7555.5703125,-309.70242,-32.715263,-51.325565,17.762148,-12.361892,29.64781,-24.533575,10.829065,-11.3793955,12.512288,-5.660439,27.790703,-12.54452,12.980865,-3.879788,9.874061,-6.7711587,12.896241,-13.570198,10.088773,-5.5169663,16.25404,-3.074234,3.8062112,-4.9790297,6.8412857,-4.321896,6.7270255,-6.7655673,6.699053,-4.21355,7.688309,-3.200181,2.3803072,-2.3646579,2.7279131,-2.5929852,2.8483462,-4.0347114,2.672778,id20052025002028
0.5335351,16.116987258971925,-0.0021979340888829356,2394.446756206576,0.4082845052083333,7475.1318359375,-311.25134,-31.70568,-52.61143,20.11422,-10.408992,31.171946,-22.077497,13.311356,-8.407925,12.4970665,-2.854158,29.433434,-11.1368,14.920226,-5.1669106,8.454594,-6.073634,12.7869425,-13.521824,11.300162,-5.562846,17.409355,-2.812269,3.6540337,-5.6400228,7.5404882,-3.8540568,6.9053516,-6.4363613,7.48793,-3.2854376,8.029697,-1.8705726,2.760124,-2.1646445,3.0943027,-1.2676644,4.801553,-2.7882998,3.493499,id20052025003045
0.5496621,15.680318322160884,0.005152751158830894,2391.5781002942795,0.3843319003142458,7164.902671089386,-242.81053,-21.750786,-51.481316,30.923683,-4.9761395,37.7865,-8.815549,9.364733,-10.170771,14.609061,-1.5575476,20.634056,-13.966737,13.601601,-10.368949,13.031995,-4.703134,11.669605,-13.196003,5.543696,-7.995566,9.905513,-1.3246144,5.9497113,-7.9418592,5.475622,-6.8198514,8.987256,-2.5137672,4.9220724,-4.4029307,2.2235696,-1.7916982,2.8853552,-1.34116,1.8104067,-1.5315892,1.6588972,-1.8843018,1.6613892,id20052025003046
0.53531337,16.190573043578635,-0.0015449469493020523,2383.108902573763,0.40928548177083335,7454.794921875,-312.00552,-33.16078,-53.97514,20.135294,-10.879989,31.072344,-22.176147,13.012621,-8.21891,12.730721,-3.254585,29.158518,-11.432548,15.636407,-4.209958,9.3794775,-5.861871,12.947786,-13.721497,11.405248,-5.518772,17.397398,-2.5867407,4.395516,-5.927913,6.9714613,-4.4987774,7.1475177,-6.8052545,6.9414935,-3.7424166,7.8815784,-2.1360753,1.83275,-2.3115096,3.546765,-1.0704232,4.800086,-3.868259,3.170198,id20052025003047
0.55422735,15.467357283798167,0.0026277586432296492,2394.7411536549744,0.3898247612847222,7188.740234375,-241.1704,-21.451048,-50.9485,29.907248,-5.10227,37.713043,-9.176087,9.361164,-10.987851,12.855028,-2.5387874,20.637562,-14.609066,13.087258,-11.345742,12.781519,-4.344234,11.129828,-13.031616,6.186959,-7.367889,10.113461,-1.6902863,5.4214993,-7.6351385,6.3494563,-7.3893566,7.675799,-3.411829,5.3267035,-4.4223657,2.358087,-1.624486,3.2198718,-0.7352721,2.0465279,-1.2220631,2.0027835,-1.3720783,1.944103,id20052025003048
0.53471524,16.181768478884308,0.0006273869590729605,2386.2918114932622,0.4122775607638889,7490.4443359375,-310.62396,-33.397297,-52.784267,19.621834,-10.785904,31.937109,-21.228035,13.962512,-7.399297,13.267018,-3.3022943,29.908628,-11.781484,14.869308,-4.407563,8.008127,-6.0945406,12.670686,-13.980029,10.881161,-5.992254,16.299793,-2.9945982,4.037191,-5.620615,7.1033916,-4.5010343,6.7317195,-6.50207,7.3999357,-2.9536986,8.583039,-2.0414658,2.424597,-2.77,2.8923895,-1.599509,4.4150248,-2.5890434,4.6386933,id20052025003049
0.5540882,15.635626766516017,0.005878416233430807,2387.845424678214,0.38928563634776536,7173.804665677374,-242.24792,-21.533232,-51.196556,30.135426,-5.4569335,38.12392,-8.617286,9.457471,-10.532334,14.1873,-1.7136214,19.956234,-14.816513,12.545162,-11.574237,13.223728,-3.8561015,11.2274275,-13.109645,6.2944765,-6.341359,10.287853,-1.3087782,5.7345023,-7.5411983,6.2064157,-6.982029,8.051377,-2.9229712,5.1026196,-4.79506,2.0229177,-1.9440352,2.0842845,-1.6069103,2.102924,-1.6746857,1.2362069,-2.2233436,1.879142,id20052025003050
0.53650767,16.23107650530048,0.00018757195749432627,2389.4642040435633,0.4104248046875,7479.677734375,-312.2157,-33.178085,-53.749035,20.00349,-10.382434,31.44296,-21.376608,13.497922,-8.367511,13.324967,-2.7888503,29.508924,-11.27305,15.728062,-3.8942587,9.946518,-5.0166774,13.184301,-14.378787,10.937397,-5.5232797,17.646454,-1.9518428,4.2023907,-5.674883,7.1993213,-4.551668,7.710551,-5.5765758,7.369947,-3.6606438,8.247183,-1.7404349,2.3357294,-2.4123116,3.2331936,-1.9411649,4.4926434,-2.8080575,3.6720471,id20052025003051
0.5560458,15.670828355648467,0.0031105182315652857,2390.4456641345073,0.38705512152777777,7193.7646484375,-242.34998,-22.044102,-50.546616,30.853386,-5.378298,38.089176,-9.427776,8.484417,-11.139039,13.318251,-2.454951,19.649076,-14.536252,13.223467,-11.292749,13.252959,-4.4296203,11.560029,-13.947564,5.0292954,-6.5831313,10.792913,-1.8852676,4.9599357,-7.1125493,7.1053343,-6.42595,8.313802,-3.1267805,4.6931424,-5.1645284,1.9077373,-1.419081,2.6789439,-1.3589927,1.8625436,-1.7016568,1.804521,-2.2325358,1.6858866,id20052025003052
0.56202745,16.02692527858233,0.0011494258982333654,2400.0754796939214,0.4117160373263889,7508.1494140625,-310.22906,-32.17409,-52.51315,18.753843,-11.355414,30.672293,-22.219913,13.039091,-9.34981,12.664525,-3.2349439,28.843945,-11.354587,15.35395,-4.2275195,9.262542,-5.3684278,13.183356,-14.796845,10.351634,-5.101995,17.495476,-3.3906312,4.042315,-5.187888,7.034273,-4.859553,6.7117677,-5.9536533,7.222828,-3.6099894,7.634006,-1.949159,2.7197227,-2.2723045,3.8205872,-1.2148342,4.5135527,-2.839128,3.4003198,id20052025003053
0.5624125,15.606838178570323,-0.002509126377043165,2398.9103761194724,0.38582129451815644,7183.909632506983,-242.90198,-20.945517,-50.626797,30.172514,-5.5344257,37.56171,-9.74394,8.400913,-10.700158,13.799379,-2.1611547,20.54851,-13.61837,13.148987,-10.904868,13.330081,-4.7175956,11.501516,-12.966764,6.4549923,-7.081132,10.388515,-0.80845785,5.481831,-7.0791206,6.6376333,-6.372186,8.925981,-2.6028314,4.9549065,-4.9522643,1.9139571,-2.2663364,2.315028,-1.6872361,2.4786806,-0.23308414,2.2404952,-2.0800562,1.6022302,id20052025003054
0.549141,16.080151221701126,0.0025991697786596534,2393.360295371617,0.41048719618055557,7494.51171875,-312.79214,-33.775314,-53.984234,18.88835,-10.562852,31.387491,-22.343296,12.407197,-8.670536,12.664589,-3.4040775,29.3738,-10.331594,15.794001,-4.4492793,9.038692,-6.169255,13.3573065,-13.150873,11.65373,-5.048666,17.970497,-2.0486636,4.4086566,-5.589262,6.3198285,-4.210372,7.4786444,-5.9829483,6.62408,-4.177824,7.9305897,-1.7780806,2.064883,-3.5037618,2.3623326,-0.98996735,4.313941,-3.6328673,3.6546915,id20052025003055
0.5545735,15.586011428261594,0.004601642148907518,2401.83266563762,0.3867160221717877,7178.616554643855,-240.41083,-18.928806,-49.484882,31.161036,-5.0684385,38.140938,-9.196883,8.381315,-10.945077,13.609416,-3.795006,19.062765,-14.894899,12.307249,-12.135783,12.663034,-3.6348312,12.054652,-13.996612,5.4824314,-6.910358,10.540588,-1.1578455,5.340224,-7.511949,6.828609,-6.580159,7.7895427,-3.3598132,4.4591465,-4.455647,2.3803685,-2.1030028,1.9936246,-2.0961535,1.4909245,-1.4350083,2.1001031,-1.827269,2.4287386,id20052025003056
0.5423163,16.178906164253487,0.00024110973611676082,2394.0421927566285,0.4077880859375,7486.6162109375,-311.39017,-33.174698,-53.17551,19.52456,-10.955624,30.00643,-23.505024,11.897644,-9.968659,12.042698,-3.3396497,30.270605,-10.590754,15.703696,-4.6359143,8.814508,-4.68442,13.4674425,-13.625182,11.197633,-4.9593997,18.373562,-1.6095263,5.049569,-5.7896123,6.8332276,-4.191606,6.9985814,-5.8636775,7.3614674,-3.147598,7.8489337,-1.8468643,2.7516963,-1.9098443,3.1987748,-1.3274233,3.3788648,-3.6633909,3.2444937,id20052025003057
0.55403894,15.494774963175326,0.0025384631205765057,2397.991952940709,0.3898502967877095,7207.487888442737,-243.94353,-22.135727,-51.284218,29.102629,-6.086247,37.84204,-9.954096,9.115615,-10.277544,13.996107,-2.4885688,19.628027,-14.670566,13.107961,-11.271318,13.133786,-4.1810026,11.47025,-13.774585,6.178004,-7.41122,9.758469,-1.2168792,6.0249624,-7.224372,6.2543726,-6.7388167,7.8506827,-3.4289932,5.125515,-5.0071545,2.744911,-1.784895,2.310298,-1.3286898,2.0420609,-1.1966534,1.8526894,-1.3089707,2.329753,id20052025003058
0.53116834,15.680317296466182,0.020112847543173686,2410.681240048389,0.41856068872206703,7655.715345670391,-254.54657,-39.733883,-53.39126,17.141043,-10.4928055,30.641062,-11.747569,8.268069,-12.412769,14.710081,0.6118629,18.026562,-11.924256,13.53658,-6.1084237,12.077015,-4.355995,17.651234,-17.274624,10.4904785,-4.026137,5.299651,1.9010601,3.8829577,-6.2490044,10.668486,-5.3095937,7.72827,-2.072537,3.5760047,-3.5933285,5.849113,0.4359959,3.2232761,-2.3621454,1.0177228,-2.5442638,2.4694552,-3.009971,2.1543508,id21062025004056
0.5697757,15.907934520714123,0.019846112305595964,2420.8398588974774,0.437903718575419,7752.674908344972,-304.51428,-38.125847,-44.820404,16.556469,-10.561063,34.95281,-18.91409,14.516899,-7.9739876,15.414521,-4.3593884,28.562151,-11.051747,13.123158,-1.7249819,6.892074,-6.97938,17.758194,-16.3099,9.046616,-3.9083543,15.808959,0.33656836,2.6030383,-7.859051,2.6716778,-5.0727825,10.923487,-3.22286,7.2404118,-6.395953,6.796987,-2.6617715,5.797087,-3.7026668,1.1522269,-3.6010401,5.5483837,-2.8015242,4.110636,id22062025006001
0.52670985,15.652201911521104,0.011812067016357421,2416.7494573775716,0.4185036648525281,7659.529713834269,-253.57571,-38.376022,-51.244904,18.829699,-8.978757,30.138046,-14.655323,5.57511,-13.2176695,15.050897,1.4791936,18.86911,-13.61947,11.812399,-7.1307936,10.486401,-5.5667534,15.753484,-18.073025,10.711329,-3.884854,5.113273,2.324061,4.241831,-7.1864247,8.8547735,-6.4386983,6.9468036,-3.7016306,2.5983863,-5.474141,3.593381,-0.7512249,3.0580587,-2.0427582,2.2956645,-0.85321337,4.1805115,-1.2937791,2.169649,id22062025006002
